"date","lon","lat","p","ydist","xdist","ptt"
2014-01-20,-66.2083872370289,19.6738459647499,0.064606786635871,1.30761185,1.877993175,106788
2014-01-21,-66.2563205761292,19.6308811931393,0.0690925670149571,1.37003813,1.91413017,106788
2014-01-22,-66.336215339165,19.5697589984415,0.0936270954611103,1.35372228,1.92253178,106788
2014-01-23,-66.3875832641539,19.5663571761182,0.108997422779773,1.262093055,1.88617667,106788
2014-01-24,-66.4158685171913,19.6133572742671,0.114518394870148,1.01548774,1.829006515,106788
2014-01-25,-66.4265570955813,19.7074297211132,0.112581231559402,1.00509534967456,1.12186736177515,106788
2014-01-26,-66.4599283815165,19.824496990723,0.0910973401931802,0.845843500000001,1.430577565,106788
2014-01-27,-66.569007628337,20.0618218758983,0.0659052655462726,0.523008600000001,0.996939175000001,106788
2014-01-28,-66.7903254780627,20.1859974763592,0.0666533601414557,0.583350880000001,1.060418495,106788
2014-01-29,-66.9215936926216,20.0224187809439,0.079081064228953,0.870510785,1.2464712,106788
2014-01-30,-66.9922236644623,19.8773140931851,0.0845680525933293,1.008168775,1.188818625,106788
2014-01-31,-67.025548253316,19.8219862339962,0.077119433639147,0.84307699,0.927310424999995,106788
2014-02-01,-67.0312981064185,19.8583189653539,0.050185642696531,0.29018887,0.359090110000004,106788
2014-02-02,-67.3448802520802,19.2800712608241,0.0273622553140328,0.470102175000001,0.765640445000003,106788
2014-02-03,-67.4811948047208,18.8488425188072,0.0277163301905789,1.00509534967456,1.12186736177515,106788
2014-02-04,-67.9439644096439,18.4382985326979,0.0213980069266574,0.869842915000001,0.799222589999999,106788
2014-02-05,-68.3790105278164,18.0621442002406,0.0200103690321259,1.153290185,1.04092334,106788
2014-02-06,-68.7820432676178,17.7214424651496,0.0208722906114096,1.31982091,1.19619571,106788
2014-02-07,-69.1507782548166,17.416316462092,0.0230034841764752,1.453653795,1.33745887,106788
2014-02-08,-69.4838194943556,17.1465434251862,0.0260730757501501,1.543871915,1.42292166,106788
2014-02-09,-69.7801903716958,16.9117605667222,0.0300139849189365,1.608781735,1.481226165,106788
2014-02-10,-70.0389966013529,16.7116111148485,0.0347281332062281,1.636712885,1.49603856,106788
2014-02-11,-70.2595074349805,16.5455891095339,0.0396845171442042,1.61809184,1.466599955,106788
2014-02-12,-70.4417656828648,16.4125862351727,0.043659377402172,1.590603945,1.381080675,106788
2014-02-13,-70.5869842226381,16.3106838084715,0.0448089316530049,1.5120768,1.246159995,106788
2014-02-14,-70.6973721740172,16.2373753638985,0.0409396649312346,1.3389133,1.04305777,106788
2014-02-15,-70.7756636292422,16.1899877294969,0.0297525272231837,1.00509534967456,1.12186736177515,106788
2014-02-16,-71.2394782385275,15.8460678033692,0.0237137669734163,1.01392038,0.892475040000001,106788
2014-02-17,-71.6538609319079,15.534391178203,0.022793918386891,1.303141195,1.07561226,106788
2014-02-18,-72.014559848738,15.2627770029511,0.0235146028664176,1.32521871,1.157121115,106788
2014-02-19,-72.3205874864151,15.036525189684,0.022503230876714,1.322162605,1.19555289,106788
2014-02-20,-72.573765435205,14.8586059074104,0.0161324397406896,1.23587299,1.163793625,106788
2014-02-21,-72.777757802671,14.730424737031,0.000956329602712483,1.053031075,1.01969526000001,106788
2014-02-22,-72.9830462953245,14.7551827145797,0.00560406836639427,0.977843915,0.879485244999998,106788
2014-02-23,-73.1578820281895,14.8170802410743,2.24904301473037e-05,0.515748875,0.49763737,106788
2014-02-24,-73.5992259778665,14.5837879052045,0.000316527837813907,0.53630618,0.555113859999999,106788
2014-02-25,-74.0631691156466,14.6631491857815,0.0108882993357564,0.9614382,0.865698545000001,106788
2014-02-26,-74.4728329800241,14.8106055976579,0.0174951782330707,1.117045945,1.059323975,106788
2014-02-27,-74.828633130659,15.0263320355533,0.023159290700069,1.17186835,1.183401955,106788
2014-02-28,-75.1284305422082,15.3082368233095,0.0303204679853702,1.1229687,1.23190404,106788
2014-03-01,-75.3701728686168,15.6526570996869,0.0407538379174136,0.972633200000001,1.222778325,106788
2014-03-02,-75.5535773206084,16.0547468653157,0.0575344339511677,0.704593389999999,1.096131465,106788
2014-03-03,-75.6791440486043,16.505112133147,0.0866397971375574,0.3392652,0.941654454999998,106788
2014-03-04,-75.5364033334741,16.7202317084025,0.108537014137405,1.00509534967456,1.12186736177515,106788
2014-03-05,-75.6579454879463,16.699157603075,0.117727767741744,0.984495255,1.120496945,106788
2014-03-06,-75.7161468937125,16.7830881298733,0.119216702020057,0.965055625000001,1.124442455,106788
2014-03-07,-75.7189952729065,16.954117573936,0.130027352779671,0.483556140000001,0.581391924999998,106788
2014-03-08,-75.8977950300998,16.8575522962397,0.161346259799529,1.087112805,1.22505602,106788
2014-03-09,-76.0269593273819,16.8096936552444,0.202281889788023,1.252756785,1.255659585,106788
2014-03-10,-76.1016993524901,16.8015570954364,0.238026881405569,1.330358585,1.27483119,106788
2014-03-11,-76.1290507017676,16.8285113672361,0.254380962352694,1.37609918,1.26005768,106788
2014-03-12,-76.1127778066217,16.8946551394671,0.245904966878897,1.37207394,1.218007105,106788
2014-03-13,-76.0510274701509,17.0081999651922,0.218859694863376,1.288584955,1.081707775,106788
2014-03-14,-75.9386592277088,17.1760999568389,0.188776108934186,1.028745185,0.685738334999996,106788
2014-03-15,-75.9752822986709,17.2772384238023,0.154275926093194,1.2914599,1.08745015,106788
2014-03-16,-75.9600239856332,17.417862570011,0.122764560378247,1.38304437,1.26286175,106788
2014-03-17,-75.8967147505035,17.5989622012738,0.101330509610176,1.421341195,1.331533695,106788
2014-03-18,-75.8025384587673,17.8244745655448,0.0924391342262357,1.437577485,1.38051983,106788
2014-03-19,-75.6652045639822,18.0861861867079,0.0972762870558651,1.382646015,1.35090288,106788
